,Company,Country,Ticker,Fossil Free Funds: Coal screen,Fossil Free Funds: Oil / gas screen,Fossil Free Funds: Macroclimate30 coal-fired utility screen,Fossil Free Funds: Fossil-fired utility screen,Fossil Free Funds: Fossil fuel finance screen,Fossil Free Funds: Fossil fuel finance risk score,Fossil Free Funds: Fossil fuel insurance screen,Fossil Free Funds: Fossil fuel insurance risk score,Fossil Free Funds: Clean200 screen,Deforestation Free Funds: Producer screen,Deforestation Free Funds: Financier screen,Deforestation Free Funds: Consumer brand screen,Deforestation Free Funds: Palm oil producer screen,Deforestation Free Funds: Palm oil consumer brand screen,Deforestation Free Funds: Paper / pulp producer screen,Deforestation Free Funds: Paper / pulp consumer brand screen,Deforestation Free Funds: Rubber producer screen,Deforestation Free Funds: Rubber consumer brand screen,Deforestation Free Funds: Timber producer screen,Deforestation Free Funds: Timber consumer brand screen,Deforestation Free Funds: Cattle producer screen,Deforestation Free Funds: Cattle consumer brand screen,Deforestation Free Funds: Soy producer screen,Deforestation Free Funds: Soy consumer brand screen,Gender Equality Funds: Has Equileap gender equality score,Gun Free Funds: Gun manufacturers screen,Gun Free Funds: Gun retailers screen,Prison Free Funds: Prison industry screen,Prison Free Funds: Border industry screen,Prison Free Funds: Higher risk screen,Prison Free Funds: Private prison operators screen,Weapons Free Funds: Military contractors screen,Weapons Free Funds: Nuclear weapons screen,Weapons Free Funds: Controversial weapons screen,Tobacco Free Funds: Tobacco producers screen,Tobacco Free Funds: Tobacco-promoting entertainment companies screen,Beta Value,Company_Name,Industry (Exiobase),Total Environmental Cost,Biodiversity,Abiotic Resources,SDG 1.5,SDG 2.1,SDG 2.2,SDG 2.3,SDG 2.4,SDG 3.3,SDG 3.4,SDG 3.9,SDG 6,SDG 12.2,SDG 14.1,SDG 14.2,SDG 14.3,SDG 14.c,SDG 15.1,SDG 15.2,SDG 15.5,Environmental Index
2726,Masco Corp,United States,MAS,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.252,MASCO CORP,Construction (45),0.880098627,0.995651138,0.999997967,0.884678668,0.995651873,0.995648482,0.882271996,0.882271996,0.995689662,0.058727787,0.999994028,0.608925312,0.999997967,0.999994911,0.999984559,0.995893213,0.999995731,0.020691548,0.020691548,0.892925557,0.05
2727,Masco Corp,United States,MAS,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.252,MASCO CORP, Construction (45) ,0.878462669,0.993854571,0.999998058,0.882911401,0.993852992,0.993847809,0.880533394,0.880533394,0.993905945,0.058729979,0.999994312,0.608910979,0.999998058,0.999994911,0.999984559,0.994194084,0.999995731,0.020691379,0.020691379,0.891177635,0.01
2728,Masco Corp,United States,MAS,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.252,MASCO CORP, Construction (45) ,0.87796918,0.993264851,0.999998128,0.882331333,0.993262472,0.993256685,0.879962981,0.879962981,0.993320383,0.058731673,0.999994502,0.608947893,0.999998128,0.999994911,0.999984559,0.993636294,0.999995731,0.020691379,0.020691379,0.890603882,0.0
2729,Masco Corp,United States,MAS,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.252,MASCO CORP, Construction (45) ,0.877330752,0.992561823,0.99999781,0.881640074,0.992559519,0.992553178,0.879280739,0.879280739,0.992623532,0.058723909,0.999993554,0.608944611,0.99999781,0.999994911,0.999984559,0.992972387,0.999995731,0.020691888,0.020691888,0.88991989,0.0
2730,Masco Corp,United States,MAS,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.252,MASCO CORP, Construction (45) ,0.876898903,0.992254051,0.999997958,0.88141284,0.992263112,0.9922594,0.879014503,0.879014503,0.992325574,0.058875068,0.999994028,0.608739025,0.999997958,0.999625974,0.999984559,0.992685783,0.99962643,0.021055775,0.021055775,0.889695824,0.0
2731,Mastercard Inc,United States,MA,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.082,MASTERCARD INC,Computer and related activities (72),0.879856424,0.995289611,0.999953115,0.88444698,0.995304198,0.995300073,0.882050184,0.882050184,0.995333879,0.059073769,0.999823676,0.60890053,0.999953115,0.9994326,0.998718384,0.995548199,0.999432174,0.021212453,0.021212453,0.892688672,0.24
2732,Mastercard Inc,United States,MA,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.082,MASTERCARD INC, Computer and related activities (72) ,0.879775604,0.995193169,0.999959576,0.884334657,0.99520474,0.995200453,0.881940571,0.881940571,0.99523664,0.059033085,0.999847944,0.608920612,0.999959576,0.999508932,0.998888237,0.995456413,0.999511157,0.021140388,0.021140388,0.892578433,0.19
2733,Mattel Inc,United States,MAT,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.968,MATTEL INC, Manufacture of rubber and plastic products (25) ,0.879101758,0.994514911,0.999928888,0.883619742,0.994544534,0.994545075,0.881156066,0.881156066,0.994592644,0.058566699,0.99952658,0.608938344,0.999928888,0.999745561,0.999397795,0.994829693,0.999743838,0.020899436,0.020899436,0.891871369,0.07
2734,Mattel Inc,United States,MAT,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.968,MATTEL INC, Manufacture of rubber and plastic products (25) ,0.879151309,0.994556545,0.999934469,0.883655918,0.99457877,0.994578091,0.881210413,0.881210413,0.994625389,0.058631491,0.999563646,0.608945997,0.999934469,0.999765916,0.999444118,0.994862344,0.999765185,0.020882988,0.020882988,0.891907773,0.07
2735,Maverick Energy Group Ltd,United States,ACGLN,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,ASCENA RETAIL GROUP INC,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.879080767,0.994441657,0.999987109,0.883529984,0.994435866,0.994430452,0.881154744,0.881154744,0.994478784,0.058926156,0.999982178,0.608953588,0.999987109,0.999793904,0.999814706,0.994738451,0.99979507,0.020877222,0.020877222,0.891789843,0.04
2736,Maverick Energy Group Ltd,United States,ACGLN,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,PNC FINANCIAL SVCS GROUP INC,"Financial intermediation, except insurance and pension funding (65)",0.878826084,0.994192383,0.999948315,0.883399646,0.994191922,0.99418639,0.88102602,0.88102602,0.994226283,0.059272081,0.999887665,0.608827207,0.999948315,0.999241771,0.999073531,0.99449266,0.999242187,0.021366588,0.021366588,0.891659608,0.12
2737,Maverick Energy Group Ltd,United States,ACGLN,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,PRICE (T. ROWE) GROUP,"Financial intermediation, except insurance and pension funding (65)",0.880177944,0.995652719,0.999986053,0.884721244,0.99564959,0.995645375,0.882326745,0.882326745,0.995682382,0.058911763,0.999969759,0.608959243,0.999986053,0.999796449,0.999752942,0.995884868,0.99979507,0.020871796,0.020871796,0.892967601,0.23
2738,Maverick Energy Group Ltd,United States,ACGLN,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,PNC FINANCIAL SVCS GROUP INC,"Financial intermediation, except insurance and pension funding (65)",0.878426815,0.99383718,0.999953161,0.883035434,0.993835683,0.99382979,0.880667623,0.880667623,0.993874436,0.059225817,0.999898282,0.608764466,0.999953161,0.999313014,0.999166178,0.994158168,0.999312631,0.021303001,0.021303001,0.891299666,0.09
2739,Maverick Energy Group Ltd,United States,ACGLN,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,PNC FINANCIAL SVCS GROUP INC,"Financial intermediation, except insurance and pension funding (65)",0.878329916,0.993610567,0.999957226,0.882800265,0.993608454,0.993602329,0.880436207,0.880436207,0.993650288,0.059187002,0.999907098,0.608878312,0.999957226,0.999374079,0.999227942,0.99394521,0.999372402,0.021249758,0.021249758,0.891066884,0.08
2740,Maverick Energy Group Ltd,United States,ACGLN,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,PRICE (T. ROWE) GROUP,"Financial intermediation, except insurance and pension funding (65)",0.880155736,0.995637436,0.999989045,0.884697009,0.995633841,0.995629604,0.882302908,0.882302908,0.995667619,0.058883212,0.999976301,0.608959127,0.999989045,0.999839703,0.999799265,0.995871264,0.999839899,0.020832457,0.020832457,0.892944015,0.18
2741,Maverick Energy Group Ltd,United States,ACGLN,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,PNC FINANCIAL SVCS GROUP INC," Financial intermediation, except insurance and pension funding (65) ",0.878066891,0.993556812,0.999958448,0.882743993,0.993554826,0.993548645,0.880380833,0.880380833,0.993597461,0.059175334,0.999909752,0.608675398,0.999958448,0.99939189,0.999258825,0.993894963,0.999391615,0.021233649,0.021233649,0.891011508,0.07
2742,Maverick Energy Group Ltd,United States,ACGLN,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,DUNKIN' BRANDS GROUP INC, Other service activities (93) ,0.880296559,0.995821888,0.999997704,0.884851683,0.995819476,0.995815505,0.882453477,0.882453477,0.995854465,0.058777861,0.99999289,0.608959838,0.999997704,0.999969467,0.999907353,0.996050301,0.999970114,0.020708505,0.020708505,0.893096811,0.22
2743,Maverick Energy Group Ltd,United States,ACGLN,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,PNC FINANCIAL SVCS GROUP INC," Financial intermediation, except insurance and pension funding (65) ",0.877604303,0.993025589,0.999962056,0.882210622,0.993022729,0.993016019,0.87985596,0.87985596,0.993070892,0.059140877,0.999917621,0.608700867,0.999962056,0.999442778,0.999320589,0.99339395,0.999442847,0.02118634,0.02118634,0.890483901,0.05
2744,Maverick Energy Group Ltd,United States,ACGLN,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,DUNKIN' BRANDS GROUP INC, Other service activities (93) ,0.880292295,0.995817672,0.999998067,0.884846639,0.995815051,0.995811058,0.882448778,0.882448778,0.995850133,0.058777936,0.999994028,0.608959835,0.999998067,0.999974556,0.999922794,0.99604631,0.999974384,0.020705453,0.020705453,0.893092196,0.18
2745,Maverick Energy Group Ltd,United States,ACGLN,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,PNC FINANCIAL SVCS GROUP INC," Financial intermediation, except insurance and pension funding (65) ",0.877553224,0.993005036,0.999964315,0.882183259,0.993001614,0.992994878,0.879829039,0.879829039,0.993050599,0.059119316,0.99992255,0.608675834,0.999964315,0.999475855,0.999366913,0.993374903,0.999477002,0.021156836,0.021156836,0.890456726,0.05
2746,Maverick Energy Group Ltd,United States,ACGLN,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,DUNKIN' BRANDS GROUP INC, Other service activities (93) ,0.88028515,0.995810294,0.999998339,0.884838593,0.995807397,0.995803383,0.882441058,0.882441058,0.995842584,0.058777993,0.999994881,0.608959796,0.999998339,0.9999771,0.999922794,0.996039054,0.999978653,0.020703079,0.020703079,0.893083993,0.14
2747,Maverick Energy Group Ltd,United States,ACGLN,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,PNC FINANCIAL SVCS GROUP INC," Financial intermediation, except insurance and pension funding (65) ",0.877503553,0.992856947,0.999963889,0.882038821,0.992853335,0.992846455,0.879686899,0.879686899,0.992903452,0.059123385,0.999921602,0.60875534,0.999963889,0.999470766,0.999351472,0.993234685,0.999470598,0.021162431,0.021162431,0.890313672,0.05
2748,Maverick Energy Group Ltd,United States,ACGLN,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,PRICE (T. ROWE) GROUP," Financial intermediation, except insurance and pension funding (65) ",0.88015617,0.995651138,0.999993488,0.884697245,0.995647338,0.995643101,0.882303157,0.882303157,0.995682268,0.058840776,0.99998597,0.608959127,0.999993488,0.999903313,0.999876471,0.995885775,0.999903939,0.020774296,0.020774296,0.892944015,0.12
2749,Maverick Energy Group Ltd,United States,ACGLN,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,DUNKIN' BRANDS GROUP INC, Other service activities (93) ,0.880239462,0.995760229,0.999998418,0.884788972,0.995757047,0.99575298,0.882392279,0.882392279,0.995792672,0.058778009,0.999995071,0.608959561,0.999998418,0.999979645,0.999938235,0.995991529,0.999978653,0.020702401,0.020702401,0.89303477,0.08
2750,Maverick Energy Group Ltd,United States,ACGLN,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,PNC FINANCIAL SVCS GROUP INC," Financial intermediation, except insurance and pension funding (65) ",0.87779808,0.992970254,0.999959996,0.882162255,0.992967353,0.992960595,0.879808357,0.879808357,0.993015397,0.059160559,0.99991307,0.608929485,0.999959996,0.99941479,0.999289707,0.993340801,0.999412961,0.021213471,0.021213471,0.890435704,0.06
2751,Maverick Energy Group Ltd,United States,ACGLN,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,PRICE (T. ROWE) GROUP," Financial intermediation, except insurance and pension funding (65) ",0.880127474,0.995618464,0.999993134,0.884666151,0.995614635,0.995610367,0.882272558,0.882272558,0.99564974,0.058844157,0.999985212,0.608958979,0.999993134,0.999898224,0.999876471,0.995854757,0.99989967,0.020778875,0.020778875,0.892913251,0.11
2752,Maverick Energy Group Ltd,United States,ACGLN,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,DUNKIN' BRANDS GROUP INC, Other service activities (93) ,0.880235088,0.995754959,0.999998276,0.884784384,0.995752102,0.995748037,0.882387662,0.882387662,0.995787747,0.05877798,0.999994691,0.608959539,0.999998276,0.9999771,0.999922794,0.995986813,0.999976518,0.020703588,0.020703588,0.893030155,0.08
2753,Maverick Energy Group Ltd,United States,ACGLN,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,PNC FINANCIAL SVCS GROUP INC," Financial intermediation, except insurance and pension funding (65) ",0.878276878,0.993670646,0.999961391,0.882846928,0.993668373,0.993662294,0.880482144,0.880482144,0.993710888,0.059147225,0.999916104,0.608786145,0.999961391,0.999435145,0.999305148,0.994003437,0.999434308,0.021195157,0.021195157,0.89111303,0.07
2754,Maverick Energy Group Ltd,United States,ACGLN,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,PRICE (T. ROWE) GROUP," Financial intermediation, except insurance and pension funding (65) ",0.880119227,0.995614248,0.999994722,0.884657125,0.995610181,0.995605905,0.882263682,0.882263682,0.995645777,0.058829007,0.999988624,0.608958936,0.999994722,0.999921124,0.999907353,0.995851129,0.999923151,0.020758018,0.020758018,0.892904534,0.09
2755,McCormick & Co Inc,United States,MKC,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.735,MCCORMICK & CO INC,Processing of Food products nec,0.879417394,0.995011879,0.999938219,0.884065762,0.995019345,0.995014535,0.881680057,0.881680057,0.995061053,0.058726688,0.999917526,0.608816031,0.999938219,0.999931301,0.999305148,0.995294064,0.99993169,0.020723766,0.020723766,0.892316937,0.02
2756,McCormick & Co Inc,United States,MKC,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.735,MCCORMICK & CO INC,Processing of Food products nec,0.879615223,0.995031905,0.999937508,0.884262327,0.995034443,0.995031879,0.881844061,0.881844061,0.995059876,0.059366493,0.999916578,0.60882803,0.999937508,0.999081474,0.999289707,0.995273385,0.999082085,0.021560401,0.021560401,0.892509727,0.24
2757,McCormick & Co Inc,United States,MKC,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.735,MCCORMICK & CO INC,Processing of Food products nec,0.879566521,0.995125712,0.999944153,0.88417842,0.995125502,0.995120802,0.881792256,0.881792256,0.995165475,0.058747072,0.999925489,0.608861039,0.999944153,0.999949112,0.999366913,0.995376962,0.999948768,0.020708505,0.020708505,0.892423587,0.04
2758,McCormick & Co Inc,United States,MKC,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.735,MCCORMICK & CO INC, Processing of Food products nec ,0.879685924,0.9952406,0.999949038,0.884283948,0.995246357,0.995241766,0.881894909,0.881894909,0.995286616,0.058718404,0.99993203,0.608880399,0.999949038,0.999961834,0.999428677,0.995508836,0.99996371,0.020698162,0.020698162,0.8925328,0.03
2759,McCormick & Co Inc,United States,MKC,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.735,MCCORMICK & CO INC, Processing of Food products nec ,0.879645721,0.995174197,0.999955127,0.884238833,0.9951711,0.995166448,0.881852075,0.881852075,0.995209155,0.05882282,0.999940183,0.608880369,0.999955127,0.999885502,0.999490442,0.995418139,0.999886862,0.020777179,0.020777179,0.89248409,0.02
2760,McCormick & Co Inc,United States,MKC,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.735,MCCORMICK & CO INC, Processing of Food products nec ,0.879877073,0.99528803,0.999960042,0.884444175,0.995287912,0.995284771,0.882034233,0.882034233,0.995317164,0.059154516,0.999946724,0.608917256,0.999960042,0.999412245,0.999552207,0.995525887,0.999412961,0.021246027,0.021246027,0.892691236,0.24
2761,McDonald's Corp,United States,MCD,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.728,MCDONALD'S CORP,Other service activities (93),0.876234708,0.991248522,0.999938718,0.880512487,0.991287535,0.991282087,0.878140384,0.878140384,0.99135199,0.058765617,0.999806518,0.608939269,0.999938718,0.999206149,0.997467651,0.991751235,0.999208032,0.021216184,0.021216184,0.888803148,0.07
2762,McDonald's Corp,United States,MCD,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.728,MCDONALD'S CORP,Other service activities (93),0.874773623,0.989629556,0.999933646,0.878933933,0.989670959,0.989664188,0.876583244,0.876583244,0.989748321,0.058764564,0.999790497,0.608931776,0.999933646,0.999142539,0.997266916,0.990222799,0.999141856,0.021259762,0.021259762,0.88724135,0.06
2763,McDonald's Corp,United States,MCD,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.728,MCDONALD'S CORP,Other service activities (93),0.868340709,0.982530245,0.999928404,0.87196506,0.982567834,0.982554397,0.8697214,0.8697214,0.982704466,0.058763476,0.999773907,0.608898693,0.999928404,0.999073841,0.99705074,0.983511539,0.999073546,0.021304866,0.021304866,0.880347595,0.03
2764,McDonald's Corp,United States,MCD,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.728,MCDONALD'S CORP, Other service activities (93) ,0.866736974,0.980760555,0.999927228,0.870227571,0.980797122,0.980782017,0.868010684,0.868010684,0.980948548,0.058763231,0.99977021,0.608890445,0.999927228,0.999058574,0.996988975,0.981838712,0.999058604,0.02131504,0.02131504,0.878628899,0.03
2765,McDonald's Corp,United States,MCD,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.728,MCDONALD'S CORP, Other service activities (93) ,0.868396276,0.982590851,0.99992815,0.872025586,0.982628938,0.982615573,0.869780779,0.869780779,0.982765015,0.058763423,0.999773054,0.608898981,0.99992815,0.999071296,0.997035298,0.983569223,0.999071412,0.021307071,0.021307071,0.880407585,0.03
2766,McDonald's Corp,United States,MCD,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.728,MCDONALD'S CORP, Other service activities (93) ,0.869067755,0.983339728,0.999933561,0.872747673,0.983374469,0.983361562,0.870495312,0.870495312,0.983505054,0.058764546,0.999790212,0.608902408,0.999933561,0.999139995,0.997251475,0.984275213,0.999139722,0.02126044,0.02126044,0.881121828,0.03
2767,McDonald's Corp,United States,MCD,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.728,MCDONALD'S CORP, Other service activities (93) ,0.868724281,0.982959756,0.999932617,0.872376312,0.982994651,0.982981421,0.87012917,0.87012917,0.983128306,0.05876435,0.999787179,0.608900645,0.999932617,0.999127273,0.997220592,0.98391605,0.999129048,0.021268579,0.021268579,0.880754708,0.03
2768,McKesson Corp,United States,MCK,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.437,MCKESSON CORP," Wholesale trade and commission trade, except of motor vehicles and motorcycles (51) ",0.879461228,0.99490068,0.999746455,0.884084127,0.994892289,0.994887616,0.881706442,0.881706442,0.994921095,0.058724276,0.999643086,0.608913649,0.999746455,0.999572542,0.996448535,0.994995125,0.999573063,0.020833644,0.020833644,0.892281046,0.1
2769,MDU Resources Group Inc,United States,MDU,0,1,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.654,MDU RESOURCES GROUP INC, Production of electricity nec ,0.866364213,0.976668873,0.998124915,0.872006648,0.976288766,0.976279265,0.869932414,0.869932414,0.975874039,0.070731517,0.985748666,0.608272658,0.998124915,0.977365077,0.929094222,0.973133375,0.977363791,0.037946347,0.037946347,0.879073955,0.09
2770,MDU Resources Group Inc,United States,MDU,0,1,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.654,MDU RESOURCES GROUP INC, Production of electricity nec ,0.86610162,0.978719984,0.998924565,0.873112848,0.977857642,0.977844879,0.871096542,0.871096542,0.977468158,0.073154421,0.991826343,0.606474587,0.998924565,0.981054447,0.959328001,0.974830327,0.981054663,0.036459768,0.036459768,0.880317343,0.06
2771,MDU Resources Group Inc,United States,MDU,0,1,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.654,MDU RESOURCES GROUP INC, Production of electricity nec ,0.865305019,0.977204839,0.998597328,0.872052481,0.97673963,0.976727513,0.869982093,0.869982093,0.976358082,0.072277234,0.989339228,0.60679244,0.998597328,0.978410823,0.946959637,0.97426256,0.978409787,0.038185773,0.038185773,0.879382623,0.07
2772,MDU Resources Group Inc,United States,MDU,0,1,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.654,MDU RESOURCES GROUP INC, Production of electricity nec ,0.843934038,0.976980334,0.999000682,0.872272619,0.97607939,0.976064588,0.870274298,0.870274298,0.975615942,0.0775096,0.9924048,0.58575029,0.999000682,0.976354953,0.962200056,0.973270873,0.976354085,0.041293906,0.041293906,0.879583103,0.03
2773,MDU Resources Group Inc,United States,MDU,0,1,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.654,MDU RESOURCES GROUP INC, Production of electricity nec ,0.84485924,0.976743181,0.999033351,0.87254757,0.975728068,0.97571293,0.870566427,0.870566427,0.975206554,0.080021615,0.992653075,0.586332718,0.999033351,0.974044644,0.963435348,0.972719613,0.974046489,0.043654594,0.043654594,0.879823577,0.03
2774,Merck & Co Inc,United States,MRK,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.386,MERCK & CO,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.872256425,0.987708616,0.999584997,0.877093572,0.987935827,0.987925796,0.874788948,0.874788948,0.9880402,0.056583242,0.997123266,0.608391496,0.999584997,0.998982243,0.985855903,0.988592419,0.998981755,0.020296292,0.020296292,0.885404724,0.07
2775,Merck & Co Inc,United States,MRK,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.386,MERCK & CO,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.872205437,0.987479368,0.999625276,0.876925451,0.987678271,0.987667948,0.874626011,0.874626011,0.987776431,0.057135016,0.997402445,0.608451288,0.999625276,0.998689637,0.987230166,0.988340279,0.998689303,0.020719188,0.020719188,0.885241674,0.06
